date,confirmed,deaths,new_confirmed,new_deaths,new_confirmed_7dma,new_deaths_7dma,cfr
2021-10-06,236904785,4855353,507053,9136,435507.14285714284,7364.142857142857,0.020494955388934
2021-10-07,237366619,4864310,461834,8965,431498.14285714284,7376.857142857143,0.020492814113849765
2021-10-08,237842039,4871872,475420,7775,424843.5714285714,7254.0,0.02048364545007958
2021-10-09,238182243,4876698,340204,4826,423352.4285714286,7094.285714285715,0.020474649741206778
2021-10-10,238498696,4881452,316453,4754,424411.0,7151.142857142858,0.020467415888932156
2021-10-11,238886684,4887418,387988,5966,415971.5714285714,6969.142857142857,0.020459147902944643
2021-10-12,239324892,4895389,438208,7971,418165.71428571426,7056.142857142858,0.020454993039336667
2021-10-13,239781314,4904291,456422,8902,410932.71428571426,7022.714285714286,0.020453182602877887
2021-10-14,240234710,4912300,454492,8009,409883.85714285716,6886.142857142857,0.020447919453437848
2021-10-15,240692696,4919505,457986,7205,407393.2857142857,6804.714285714285,0.02043894593295012
2021-10-16,241034054,4924851,341358,5347,407558.14285714284,6879.142857142857,0.020432179263764946
2021-10-17,241347355,4929210,313301,4360,407107.85714285716,6822.857142857143,0.020423716680052283
2021-10-18,241775141,4935809,427786,6599,412793.28571428574,6913.285714285715,0.02041487383518887
2021-10-19,242206709,4943758,431568,7949,411844.7142857143,6910.142857142857,0.02041131734298904
2021-10-20,242683018,4952429,476309,8671,414685.71428571426,6877.142857142857,0.020406986202882973
2021-10-21,243145068,4960196,462050,7767,415765.4285714286,6842.571428571428,0.02040015058006441
2021-10-22,243637892,4968369,492824,8173,420742.28571428574,6980.857142857143,0.02039243140389673
2021-10-23,244008150,4974256,370258,5888,424870.85714285716,7058.142857142857,0.020385614169034928
2021-10-24,244317353,4978899,309203,4643,424285.4285714286,7098.571428571428,0.0203788185278841
2021-10-25,244769753,4985790,452400,6891,427801.71428571426,7140.285714285714,0.020369306006530963
2021-10-26,245196224,4993535,426471,7745,427073.5714285714,7111.142857142857,0.020365464518735818
2021-10-27,245710221,5002670,513997,9135,432457.5714285714,7177.428571428572,0.02036004029315492
2021-10-28,246193247,5011607,483026,8937,435454.14285714284,7344.571428571428,0.020356395072038673
2021-10-29,246687330,5019428,494083,7821,435634.0,7294.285714285715,0.020347327931272353
2021-10-30,247061943,5025432,374613,6004,436256.14285714284,7310.857142857143,0.02034077745434067
2021-10-31,247410790,5030069,348847,4637,441919.5714285714,7310.0,0.020330839249169366
2021-11-01,247868435,5036555,457645,6486,442668.85714285716,7252.142857142857,0.020319469076407408
2021-11-02,248272884,5043629,404449,7074,439522.85714285716,7156.285714285715,0.020314860482307042
2021-11-03,248797676,5052089,524792,8460,441065.0,7059.857142857143,0.020306013630127316
2021-11-04,249315133,5059658,517457,7569,445983.71428571426,6864.428571428572,0.02029422738651007
2021-11-05,249839415,5068238,524282,8580,450297.85714285716,6972.857142857143,0.020285982497997766
2021-11-06,250245164,5074885,405749,6647,454745.8571428571,7064.714285714285,0.020279652636963647
2021-11-07,250585863,5079504,340699,4619,453581.85714285716,7062.142857142858,0.020270513025708876
2021-11-08,251110911,5086314,525048,6811,463210.85714285716,7108.571428571428,0.020255248884824443
2021-11-09,251580325,5094315,469414,8001,472491.5714285714,7241.0,0.020249258363109278
2021-11-10,252153854,5102578,573577,8263,479460.85714285716,7212.857142857143,0.020235970694304755
2021-11-11,252674737,5110254,521290,7676,480008.4285714286,7228.142857142857,0.02022463369576991
2021-11-12,253274490,5119251,599753,8998,490790.0,7287.857142857143,0.020212264567189536
2021-11-13,253670214,5125542,395724,6291,489357.85714285716,7237.0,0.02020553347268434
2021-11-14,254018493,5130270,348279,4728,490440.7142857143,7252.571428571428,0.02019644294165622
2021-11-15,254620079,5137386,601586,7116,501374.7142857143,7296.142857142857,0.020176672712445432
2021-11-16,255126904,5144998,506825,7612,506719.14285714284,7240.571428571428,0.020166426665844697
2021-11-17,255742113,5154150,615209,9152,512666.5714285714,7367.571428571428,0.02015370069301023
2021-11-18,256363770,5162439,621657,8289,527004.7142857143,7455.142857142857,0.02013716290722359
2021-11-19,256978407,5170412,614637,7973,529131.0,7308.714285714285,0.0201200251038991
2021-11-20,257416423,5176440,438016,6028,535172.7142857143,7271.142857142857,0.020109206474367022
2021-11-21,257796215,5181079,379792,4639,539674.5714285714,7258.428571428572,0.020097575908940322
2021-11-22,258500870,5188530,704655,7451,554398.7142857143,7306.285714285715,0.020071615232861693
2021-11-23,259093463,5196540,593742,8017,566815.4285714285,7364.142857142857,0.020056623350624636
2021-11-24,259751368,5205110,657905,8570,572914.8571428572,7281.0,0.02003881650394234
2021-11-25,260348589,5212967,597221,7857,569424.0,7219.285714285715,0.020023027664651565
2021-11-26,260962280,5219862,613691,6895,569288.8571428572,7065.285714285714,0.020002362027186457
2021-11-27,261381085,5225727,418805,5865,566544.4285714285,7042.0,0.01999275119697357
2021-11-28,261770875,5230630,389790,4903,567972.7142857143,7079.714285714285,0.01998171110517929
2021-11-29,262513214,5238554,742339,7924,573356.1428571428,7147.285714285715,0.01995539165506541
2021-11-30,263113681,5246577,600467,8023,574316.8571428572,7148.142857142857,0.019940342820866087
2021-12-01,263816145,5255817,702464,9240,580682.4285714285,7243.857142857143,0.019922272004998028
2021-12-02,264523382,5265978,707237,10161,596399.0,7573.0,0.019907419753161935
2021-12-03,265254220,5274569,730838,8591,613134.2857142857,7815.285714285714,0.019884957909434956
2021-12-04,265726430,5280087,472210,5520,620763.5714285715,7766.0,0.01987038699914043
2021-12-05,266146231,5287507,419801,7420,625050.8571428572,8125.571428571428,0.019866924209796532
2021-12-06,266849953,5294966,703756,7459,619539.0,8059.142857142857,0.01984248428928897
2021-12-07,267489200,5302689,639247,7723,625079.0,8016.285714285714,0.019823936816888307
2021-12-08,268200544,5310986,711344,8300,626347.5714285715,7882.0,0.019802293913318832
2021-12-09,268898928,5319552,698384,8566,625082.8571428572,7654.142857142858,0.019782719252789287
2021-12-10,269592462,5327568,693566,8016,619758.2857142857,7572.0,0.019761561434162057
2021-12-11,270059366,5333403,466987,5835,619012.1428571428,7617.0,0.01974900215088263
2021-12-12,270485916,5337997,426550,4594,619976.2857142857,7213.285714285715,0.019734842682160206
2021-12-13,271179799,5344930,693883,6933,618565.8571428572,7138.142857142857,0.019709912094152706
2021-12-14,271816596,5352663,636797,7733,618215.8571428572,7139.571428571428,0.019692186123911284
2021-12-15,272556770,5361688,740174,9025,622334.4285714285,7243.142857142857,0.01967182103016557
2021-12-16,273300997,5369034,744227,7346,628883.4285714285,7068.857142857143,0.01964513140799117
2021-12-17,274068563,5376334,767566,7300,639454.8571428572,6966.571428571428,0.019616748236827148
2021-12-18,274598505,5382005,529942,5672,648448.4285714285,6943.285714285715,0.019599542248054116
2021-12-19,275083461,5386352,484956,4347,656792.1428571428,6908.0,0.0195807918819227
2021-12-20,275893527,5393631,810066,7279,673389.7142857143,6957.428571428572,0.019549683019565733
2021-12-21,276652188,5401189,758703,7558,690804.8571428572,6932.428571428572,0.019523391587996406
2021-12-22,277566671,5411559,914524,10370,715712.0,7124.571428571428,0.019496429382186164
2021-12-23,278578699,5418816,1012028,7257,753969.2857142857,7111.857142857143,0.01945165233182455
2021-12-24,279434799,5424511,856129,5695,766621.1428571428,6882.571428571428,0.019412439035554768
2021-12-25,280116791,5428824,681992,4314,788342.5714285714,6688.571428571428,0.019380573298085513
2021-12-26,280692270,5432656,575506,3832,801278.2857142857,6615.0,0.019354490951959596
2021-12-27,282033889,5439626,1341619,6970,877214.4285714286,6570.857142857143,0.019287136093067172
2021-12-28,283370260,5447300,1336371,7674,959738.4285714286,6587.428571428572,0.019223259349799092
2021-12-29,285075127,5455241,1704867,7942,1072644.5714285714,6240.571428571428,0.019136152134381055
2021-12-30,287025253,5462660,1950126,7421,1206658.5714285714,6264.0,0.019031983920940923
2021-12-31,288728291,5469019,1703038,6359,1327645.5714285714,6358.857142857143,0.018941749632702256
2022-01-01,289931428,5473282,1203137,4263,1402094.8571428573,6351.571428571428,0.018877849972166523
2022-01-02,290849939,5476678,918511,3396,1451095.5714285714,6289.285714285714,0.018829909398743246
2022-01-03,293188320,5482492,2338387,5814,1593491.0,6124.142857142857,0.01869955801786374
2022-01-04,295801747,5491173,2613427,8720,1775927.5714285714,6273.571428571428,0.018563693607935316
2022-01-05,298385756,5498943,2584009,7770,1901519.2857142857,6249.0,0.018428972862900333
2022-01-06,301054978,5506555,2669222,7612,2004247.2857142857,6276.285714285715,0.018290861810629153
2022-01-07,304008616,5513806,2953638,7251,2182904.4285714286,6403.714285714285,0.018137005695917512
2022-01-08,306145200,5519014,2136584,5210,2316254.0,6539.0,0.018027439267380315
2022-01-09,308150282,5523075,2005082,4061,2471478.4285714286,6634.0,0.01792331639015018
2022-01-10,311401997,5529985,3251715,6911,2601953.8571428573,6790.714285714286,0.01775834790166744
2022-01-11,314432404,5539088,3030410,9103,2661522.8571428573,6845.428571428572,0.01761614874782435
2022-01-12,317879058,5548116,3446654,9028,2784757.8571428573,7025.142857142857,0.017453543605253793
2022-01-13,321066163,5556348,3187105,8232,2858741.1428571427,7113.714285714286,0.017305928311106392
2022-01-14,324382616,5564318,3316453,7970,2910571.8571428573,7216.428571428572,0.017153564110846186
2022-01-15,326810379,5570448,2427763,6130,2952168.8571428573,7347.857142857143,0.017044893179478857
2022-01-16,328981578,5574962,2171199,4514,2975899.8571428573,7412.571428571428,0.016946122132103093
2022-01-17,331759391,5581472,2777813,6510,2908199.5714285714,7355.285714285714,0.016823855334361884
2022-01-18,335523995,5590572,3764604,9100,3013084.4285714286,7354.857142857143,0.01666221219141123
2022-01-19,339607276,5600509,4083281,9937,3104031.1428571427,7484.714285714285,0.01649113371764155
2022-01-20,343341570,5610150,3734294,9641,3182201.0,7686.0,0.016339850720668632
2022-01-21,347151687,5620108,3810117,9958,3252724.4285714286,7970.0,0.01618919973734709
2022-01-22,349801473,5626133,2649786,6025,3284442.0,7955.0,0.0160837887609467
2022-01-23,352184811,5631303,2383338,5170,3314747.5714285714,8048.714285714285,0.015989624833650195
2022-01-24,355817671,5640214,3632860,8911,3436897.1428571427,8391.714285714286,0.015851416215919192
2022-01-25,359471485,5650697,3653814,10711,3421070.0,8621.857142857143,0.015719458248545082
2022-01-26,363233158,5661409,3761673,10712,3375126.0,8732.571428571428,0.015586156922380969
2022-01-27,366932890,5671713,3699732,10304,3370188.5714285714,8827.285714285714,0.015457085354218315
2022-01-28,370611819,5684057,3678929,12344,3351447.4285714286,9168.142857142857,0.015336955565359344
2022-01-29,373175361,5691951,2563542,7894,3339126.8571428573,9435.142857142857,0.015252751373368404
2022-01-30,375352380,5697504,2177019,5553,3309652.714285714,9489.857142857143,0.015179080521615448
2022-01-31,379211855,5707928,3887875,10427,3346083.4285714286,9706.42857142857,0.015052082166576781
2022-02-01,382341587,5720605,3129732,12677,3271214.5714285714,9987.285714285714,0.014962026613129061
2022-02-02,385526232,5732521,3184645,11916,3188782.0,10159.285714285714,0.014869340979111377
2022-02-03,388720309,5744164,3194077,11643,3116545.5714285714,10350.57142857143,0.01477711317625033
2022-02-04,391675874,5757335,2955565,13171,3013207.8571428573,10468.714285714286,0.014699233172579835
2022-02-05,393779507,5765553,2103633,8218,2947506.5714285714,10515.0,0.01464157706916932
2022-02-06,395542316,5771531,1762809,5978,2888333.714285714,10575.714285714286,0.014591437544194386
2022-02-07,398516432,5782632,2974116,11101,2757796.714285714,10672.0,0.014510397904997804
2022-02-08,401116122,5795427,2599690,12795,2682076.4285714286,10688.857142857143,0.01444825246889478
2022-02-09,403549117,5808554,2432995,13127,2574697.8571428573,10861.857142857143,0.014393672926807568
2022-02-10,406363391,5820436,2814274,11882,2520440.2857142854,10896.0,0.01432322923006615
2022-02-11,408788228,5832423,2424837,11987,2444622.0,10726.857142857143,0.014267590406248195
2022-02-12,410513339,5841073,1725111,8650,2390547.4285714286,10788.57142857143,0.014228704514763648
2022-02-13,411919279,5846347,1405940,5274,2339566.1428571427,10688.0,0.014192943370344168
2022-02-14,413962163,5857576,2042884,11229,2206533.0,10706.285714285714,0.01415002752316762
2022-02-15,415832953,5868222,1876322,10646,2103194.714285714,10399.285714285714,0.014111969620647164
2022-02-16,418072759,5881335,2242380,13113,2075964.0,10397.285714285714,0.014067730732008779
2022-02-17,420135672,5893543,2062913,12208,1968626.7142857143,10443.857142857143,0.014027713885718326
2022-02-18,422119106,5904181,1983434,10638,1905569.1428571427,10251.142857142857,0.013987002521511074
2022-02-19,423596187,5912539,1477081,8358,1870136.2857142857,10209.428571428572,0.013957960863325713
2022-02-20,424789720,5917919,1193533,5380,1839792.4285714286,10224.571428571428,0.013931408227110581
2022-02-21,426495378,5925467,1705658,7548,1791617.2857142857,9698.714285714286,0.013893390891565535
2022-02-22,428169102,5935518,1673724,10051,1762674.7142857143,9613.714285714286,0.013862555640458147
2022-02-23,430086590,5947505,1917488,11988,1716261.5714285714,9453.0,0.01382862227813241
2022-02-24,431874501,5958316,1787911,10811,1676975.5714285714,9253.42857142857,0.013796406099928554
2022-02-25,433528807,5967385,1654306,9069,1629957.2857142857,9029.285714285714,0.013764679309995656
2022-02-26,434802795,5973927,1273988,6542,1600944.0,8769.857142857143,0.01373939420053636
2022-02-27,435854949,5978627,1052171,4702,1580749.4285714286,8673.0,0.013717010702108604
2022-02-28,437463827,5986294,1608878,7668,1566923.7142857143,8690.142857142857,0.013684089130413976
2022-03-01,439062564,5994765,1598737,8471,1556211.2857142857,8464.42857142857,0.013653555305161475
2022-03-02,440722439,6002946,1659875,8181,1519409.4285714286,7920.571428571428,0.013620695178626928
2022-03-03,442497646,6011120,1775207,8175,1517594.5714285714,7544.0,0.01358452424400016
2022-03-04,444260070,6019817,1762424,8697,1533040.0,7490.857142857143,0.01355020945276491
2022-03-05,445550401,6025459,1290331,5642,1535374.7142857143,7362.285714285715,0.013523630517392353
2022-03-06,446660147,6029686,1109746,4228,1543599.7142857143,7294.571428571428,0.013499494057167362
2022-03-07,448401620,6037552,1741473,7866,1562541.857142857,7322.857142857143,0.013464607911095414
2022-03-08,449985919,6044438,1584299,6886,1560479.2857142857,7096.428571428572,0.013432504762443467
2022-03-09,451976099,6052634,1990180,8196,1607665.7142857143,7098.571428571428,0.01339149130538427
2022-03-10,453847080,6060159,1871324,7525,1621396.7142857143,7005.714285714285,0.013352865462966072
2022-03-11,455719680,6066369,1872600,6568,1637136.1428571427,6701.571428571428,0.013311623935134862
2022-03-12,457280387,6071102,1560707,4733,1675761.2857142857,6571.714285714285,0.013276541423150956
2022-03-13,458418032,6074656,1137645,3554,1679746.857142857,6475.428571428572,0.013251346098881206
2022-03-14,460415942,6080255,1997913,5599,1716381.1428571427,6151.571428571428,0.013206004495821736
2022-03-15,462225344,6085871,1809402,5616,1748538.7142857143,5970.142857142857,0.013166458912300578
2022-03-16,464464205,6092759,2238861,6888,1784064.5714285714,5783.285714285715,0.013117822502597375
2022-03-17,466542109,6099841,2077904,7082,1813576.0,5720.0,0.013074577583306634
2022-03-18,468433636,6105602,1891527,5761,1816279.8571428573,5604.714285714285,0.013034081096601697
2022-03-19,469913015,6109457,1479379,3855,1804661.5714285714,5479.285714285715,0.013001250880442202
2022-03-20,470873843,6112784,960828,3327,1779402.0,5446.857142857143,0.01298178714080748
2022-03-21,472753728,6128916,1879885,16132,1762540.857142857,6951.571428571428,0.012964289093876803
2022-03-22,474730951,6133991,1977227,5075,1786515.857142857,6874.285714285715,0.01292098395328768
2022-03-23,476534854,6139975,1803903,5984,1724379.0,6745.142857142857,0.012884629421041257
2022-03-24,478319055,6145245,1784206,5295,1682422.142857143,6489.857142857143,0.012847585593260548
2022-03-25,480078626,6154420,1759571,9177,1663571.2857142857,6977.857142857143,0.012819608428057782
2022-03-26,481203035,6157240,1124409,2820,1612861.2857142857,6830.0,0.012795513644256212
2022-03-27,482053796,6159875,850761,2635,1597137.4285714286,6731.142857142857,0.01277839745504255
2022-03-28,483898093,6164157,1844297,4282,1592053.4285714286,5038.285714285715,0.012738543691677661
2022-03-29,485649915,6168605,1751822,4715,1559852.7142857143,4986.857142857143,0.01270175245474922
2022-03-30,487247590,6173509,1597675,4904,1530391.5714285714,4832.571428571428,0.012670168363480259
2022-03-31,488810861,6178001,1563271,4492,1498829.4285714286,4717.857142857143,0.012638837417321625
2022-04-01,490229883,6182878,1419022,4877,1450179.5714285714,4103.571428571428,0.012612201365945699
2022-04-02,491102544,6185451,872661,2573,1414215.5714285714,4068.285714285714,0.01259502944053167
2022-04-03,491795689,6187345,693145,1894,1391699.0,3962.4285714285716,0.012581128989928986
2022-04-04,493029039,6190722,1233350,3377,1304420.857142857,3833.1428571428573,0.012556505824801934
2022-04-05,494394436,6194890,1365397,4169,1249217.2857142857,3755.1428571428573,0.012530258330010818
2022-04-06,495614407,6199209,1219971,4319,1195259.5714285714,3671.5714285714284,0.012508129127085686
2022-04-07,496892754,6203530,1278347,4321,1154556.142857143,3647.142857142857,0.012484645731018247
2022-04-08,498067151,6207458,1174397,3928,1119609.7142857143,3511.5714285714284,0.012463094559713294
2022-04-09,498809406,6209802,742255,2344,1100980.2857142857,3478.8571428571427,0.012449247999946497
2022-04-10,499371019,6211574,561613,1772,1082190.0,3461.4285714285716,0.012438795532105158
2022-04-11,500357346,6214427,986455,2853,1046919.2857142857,3386.5714285714284,0.012419977541410974
2022-04-12,501476932,6217706,1119586,3279,1011803.4285714285,3259.4285714285716,0.01239878766746543
2022-04-13,502551958,6221772,1075056,4066,991101.2857142857,3223.285714285714,0.012380355704434446
2022-04-14,503514561,6225333,965471,3578,946404.7142857142,3117.1428571428573,0.012363759625215685
2022-04-15,504173546,6227807,667031,2474,873923.8571428572,2909.4285714285716,0.012352506491881667
2022-04-16,504728004,6229417,554458,1610,847095.7142857143,2804.5714285714284,0.012342126750708289
2022-04-17,505135766,6230953,407762,1536,825117.0,2770.857142857143,0.012335204551720458
2022-04-18,505593027,6232516,457261,1563,749517.8571428572,2586.5714285714284,0.012327139946888548
2022-04-19,506611148,6235533,1018394,3017,735061.8571428572,2549.1428571428573,0.01230832172686417
2022-04-20,507572864,6239694,962500,4161,718982.4285714285,2562.714285714286,0.012293198558384713
2022-04-21,508494564,6242784,921700,3130,712729.4285714286,2498.714285714286,0.01227699260124244
2022-04-22,509326073,6245549,831509,2765,736226.2857142857,2540.285714285714,0.01226237832909842
2022-04-23,509804848,6247151,478775,1602,725414.4285714286,2539.1428571428573,0.012254004693184087
2022-04-24,510170201,6248317,365353,1166,719356.0,2486.285714285714,0.012247514628946351
2022-04-25,510807207,6250454,637006,2137,745033.8571428572,2568.285714285714,0.012236424847466962
2022-04-26,511586152,6254734,778945,4280,710826.8571428572,2748.714285714286,0.012226159710437197
2022-04-27,512270545,6257861,684393,3128,671097.2857142857,2601.1428571428573,0.012215929768126722
2022-04-28,513029820,6260860,759300,3006,647897.2857142857,2583.4285714285716,0.012203696073651236
2022-04-29,513674263,6263399,644443,2539,621173.5714285715,2551.1428571428573,0.012193328440128604
2022-04-30,514028003,6264863,353740,1464,603311.4285714285,2531.4285714285716,0.012187785419153517
2022-05-01,514337424,6266066,309421,1209,595321.1428571428,2537.5714285714284,0.012182792283067467
2022-05-02,514784854,6267807,447430,1743,568238.8571428572,2481.285714285714,0.012175585492264697
2022-05-03,515456909,6270002,672455,2211,553026.0,2185.714285714286,0.01216396926789471
2022-05-04,516084404,6273723,627495,3721,544897.7142857143,2270.4285714285716,0.012156389442064984
2022-05-05,516684038,6275963,599634,2240,522088.28571428574,2161.0,0.012146616768524984
2022-05-06,517314925,6278096,630887,2133,520151.71428571426,2103.0,0.012135926679478656
2022-05-07,517654258,6279250,339333,1154,518093.5714285714,2058.714285714286,0.012130200617416731
2022-05-08,517933111,6280091,278853,841,513726.71428571426,2006.142857142857,0.012125293530422696
2022-05-09,518623538,6281977,690427,1886,548440.5714285715,2026.5714285714287,0.012112788062465456
2022-05-10,519264799,6283976,641261,1999,543984.2857142857,1996.2857142857142,0.012101679166586448
2022-05-11,519959508,6286202,694709,2226,553586.2857142857,1782.7142857142856,0.012089791422758251
2022-05-12,520612153,6288197,652645,1995,561159.2857142857,1747.7142857142858,0.012078467557402564
2022-05-13,521185114,6290079,572961,1882,552884.1428571428,1711.857142857143,0.012068800184496443
2022-05-14,521623840,6291043,438726,965,567083.1428571428,1684.857142857143,0.012060497464993164
2022-05-15,521997492,6291822,373652,779,580625.8571428572,1676.0,0.012053356762104903
2022-05-16,522587922,6293400,591337,1605,566470.1428571428,1635.857142857143,0.012042758232747676
2022-05-17,523196288,6295253,608657,1859,561812.4285714286,1615.857142857143,0.012032296758191067
2022-05-18,523956899,6297614,760611,2361,571227.0,1635.142857142857,0.012019335964502683
2022-05-19,524552967,6299347,597624,1733,563366.8571428572,1597.7142857142858,0.01200898173548983
2022-05-20,525179079,6301345,626112,1998,570959.8571428572,1614.2857142857142,0.011998469192638955
2022-05-21,525546242,6302438,367163,1095,560736.5714285715,1632.857142857143,0.011992166428620376
2022-05-22,525862056,6303048,327870,688,554196.2857142857,1619.857142857143,0.01198612436110051
2022-05-23,526355204,6304610,522783,1563,544402.8571428572,1613.857142857143,0.01197786200666119
2022-05-24,526949796,6306262,594592,1657,542393.5714285714,1585.0,0.011967481623239873
2022-05-25,527593755,6308875,643959,2613,525729.0,1621.0,0.011957827287019347
2022-05-26,528096493,6310309,507100,1520,512797.0,1590.5714285714287,0.011949159071578988
2022-05-27,528666149,6312283,569656,1975,504731.85714285716,1587.2857142857142,0.011940017366233903
2022-05-28,528995178,6313120,329029,837,499284.14285714284,1550.4285714285716,0.011934173055921505
2022-05-29,529271873,6313739,276695,619,491973.4285714286,1540.5714285714287,0.011929103589451465
2022-05-30,529616224,6314848,344351,1109,466483.14285714284,1475.7142857142858,0.011923441378563207
2022-05-31,530241569,6316371,625345,1523,470876.4285714286,1456.5714285714287,0.01191225164015762
2022-06-01,530939976,6318382,698407,2011,478654.7142857143,1370.5714285714287,0.011900369694520798
2022-06-02,531470716,6320070,530740,1688,482031.85714285716,1394.5714285714287,0.011891661778783688
2022-06-03,532014270,6321601,543554,1531,478303.0,1331.142857142857,0.011882389921608682
2022-06-04,532267351,6322293,253081,692,467453.28571428574,1310.4285714285713,0.011878040214418488
2022-06-05,532530338,6323106,262987,813,465495.0,1338.142857142857,0.0118737009871539
2022-06-06,532965247,6324071,434909,965,478431.85714285716,1317.5714285714287,0.011865822463279675
2022-06-07,533576907,6326085,611660,2014,476476.85714285716,1387.7142857142858,0.011855994734794623
2022-06-08,534283486,6328655,706579,2570,477644.2857142857,1467.5714285714287,0.011845125604350047
2022-06-09,534848531,6330211,565045,1556,482545.0,1448.7142857142858,0.011835520961728135
2022-06-10,535405294,6331910,556763,1703,484432.0,1473.2857142857142,0.011826386610215326
2022-06-11,535689085,6332832,283887,922,488832.85714285716,1506.142857142857,0.011821842515234373
2022-06-12,535887333,6333409,198248,577,479584.4285714286,1472.4285714285713,0.011818545821085866
2022-06-13,536415150,6335097,527817,1688,492857.0,1575.7142857142858,0.01181006353008486
2022-06-14,537272203,6336934,857053,1837,527913.1428571428,1550.4285714285713,0.01179464331974755
2022-06-15,537994296,6338929,722093,1995,530129.4285714285,1468.2857142857142,0.011782520831782202
2022-06-16,538577138,6340792,582842,1863,532671.8571428572,1512.142857142857,0.01177322903743456
2022-06-17,539110151,6342051,533013,1259,529279.0,1448.7142857142858,0.011763924289379593
2022-06-18,539338742,6342696,228591,645,521379.5714285714,1409.142857142857,0.01176013422747962
2022-06-19,539607241,6343376,268499,680,531415.4285714285,1423.857142857143,0.011755542768930337
2022-06-20,540362445,6344898,755204,1522,563899.2857142857,1400.142857142857,0.011741929992932798
2022-06-21,541178509,6346630,816064,1732,558043.7142857143,1385.142857142857,0.01172742430538756
2022-06-22,541984328,6348658,805819,2028,570004.5714285715,1389.857142857143,0.011713729847922835
2022-06-23,542767959,6350472,783631,1814,598688.7142857143,1382.857142857143,0.011700160067849547
2022-06-24,543545293,6352244,777334,1772,633591.7142857143,1456.142857142857,0.011686687534243812
2022-06-25,543862216,6353044,316923,800,646210.5714285715,1478.2857142857142,0.011681348350921293
2022-06-26,544148980,6353707,286764,663,648819.8571428572,1475.857142857143,0.011676410750599955
2022-06-27,545021364,6355178,872384,1471,665559.8571428572,1468.5714285714284,0.011660419975757133
2022-06-28,545963319,6357110,941955,1932,683544.2857142857,1497.142857142857,0.011643840856641873
2022-06-29,546896134,6358937,932815,1827,701686.5714285715,1468.4285714285713,0.011627321176126654
2022-06-30,547974317,6360329,1078183,1645,743765.4285714285,1444.2857142857142,0.011606983763072969
2022-07-01,548925491,6362195,951174,1866,768599.7142857143,1457.7142857142858,0.01159027063656623
2022-07-02,549284928,6363030,359437,835,774673.1428571428,1462.7142857142858,0.011584206439394602
2022-07-03,549643412,6363765,358484,736,784918.8571428572,1473.142857142857,0.011577988312175021
2022-07-04,550495502,6364917,852090,1152,782019.7142857143,1427.5714285714287,0.011562159866657729
2022-07-05,551700794,6367127,1205292,2210,819639.2857142857,1467.2857142857142,0.011540905993330871
2022-07-06,552926114,6369463,1225320,2336,861425.7142857143,1540.0,0.01151955539578657
2022-07-07,553979237,6372169,1053123,2706,857845.7142857143,1691.5714285714287,0.0115025412044459
2022-07-08,554985885,6374458,1006648,2289,865770.5714285715,1752.0,0.011485802021793761
2022-07-09,555489725,6375501,503840,1043,886399.5714285714,1781.7142857142858,0.011477261798136771
2022-07-10,555912593,6376347,422868,846,895597.2857142857,1797.4285714285713,0.011470053170750892
2022-07-11,556965871,6378130,1053278,1784,924338.4285714285,1887.7142857142858,0.011451563429817409
2022-07-12,558188894,6380590,1223023,2460,926871.4285714285,1923.4285714285713,0.011430879525883222
2022-07-13,559615969,6383201,1427075,2611,955693.5714285715,1962.7142857142858,0.011406395373967607
2022-07-14,560618337,6385278,1002368,2077,948442.8571428572,1872.857142857143,0.011389705934645515
2022-07-15,561620875,6387586,1002538,2308,947855.7142857143,1875.5714285714287,0.011373483936116157
2022-07-16,562173878,6388670,553003,1084,954879.0,1881.4285714285716,0.011364224219610574
2022-07-17,562633320,6389656,459442,986,960103.8571428572,1901.4285714285713,0.011356696755890674
2022-07-18,563831363,6391734,1198043,2078,980784.5714285714,1943.4285714285713,0.01133625126135454
2022-07-19,565376142,6394813,1545549,3079,1026859.7142857143,2031.857142857143,0.011310723118557062
2022-07-20,566978238,6397714,1603120,2901,1052009.0,2073.285714285714,0.011283879294146737
2022-07-21,568132310,6400258,1154072,2544,1073681.0,2140.0,0.011265435686979323
2022-07-22,569227609,6403118,1095306,2860,1086933.5714285714,2218.8571428571427,0.011248783261319287
2022-07-23,569864429,6404405,636820,1287,1098907.4285714286,2247.8571428571427,0.011238471246991975
2022-07-24,570415520,6405438,551091,1033,1112000.142857143,2254.5714285714284,0.011229424472882506
2022-07-25,571389219,6407386,973699,1948,1079951.0,2236.0,0.011213697750919589
2022-07-26,572585879,6410303,1198295,2917,1030343.2857142858,2212.8571428571427,0.011195356426175505
2022-07-27,574012504,6413653,1426625,3351,1005129.7142857143,2277.1428571428573,0.011173368097918647
2022-07-28,575128637,6416416,1116133,2763,999709.857142857,2308.4285714285716,0.011156488457033657
2022-07-29,576504042,6419438,1375411,3022,1039724.8571428572,2331.5714285714284,0.01113511360255129
2022-07-30,577080293,6420533,576251,1095,1031072.1428571428,2304.1428571428573,0.011125891973580182
2022-07-31,577625050,6421448,544757,915,1030167.2857142857,2287.285714285714,0.011116983240252478
2022-08-01,578498268,6423883,873218,2435,1015812.8571428572,2356.8571428571427,0.011104411811307273
2022-08-02,579688847,6426763,1190579,2886,1014710.5714285715,2352.4285714285716,0.011086573483791728
2022-08-03,580844327,6429907,1155480,3144,975975.5714285715,2322.8571428571427,0.011069931651411308
